Customer_ID,Product_Category,Product_Name,Sale_Amount,Discount_Percentage,Final_Price,Purchase_Date,Year,Month
89909,Home Appliances,Washing Machine,494.22,10,444.8,2023-05-18 05:19:32.592784848,2023,5
57333,Clothing,T-Shirt,179.72,15,152.76,2023-06-06 13:33:37.233324688,2023,6
13436,Home Appliances,Microwave,303.7,15,258.14,2024-02-24 06:37:28.014534128,2024,2
84290,Beauty,Foundation,469.2,30,328.44,2021-09-16 21:37:13.999480920,2021,9
86213,Toys,Lego Set,91.85,25,68.89,2023-12-20 13:10:26.940046720,2023,12
15895,Beauty,Face Cream,361.65,20,289.32,2020-01-13 15:10:25.071372956,2020,1
29738,Beauty,Perfume,379.94,15,322.95,2022-07-06 09:59:05.808460944,2022,7
40746,Electronics,Headphones,53.6,25,40.2,2022-05-02 11:28:58.800934336,2022,5
59377,Clothing,Jacket,432.01,30,302.41,2021-12-21 10:22:16.101738904,2021,12
58404,Electronics,Smartwatch,408.42,20,326.74,2023-07-11 12:01:29.696340512,2023,7
64045,Toys,Puzzle,26.37,25,19.78,2023-06-16 19:53:20.103815200,2023,6
49790,Groceries,Milk,54.63,25,40.97,2021-02-01 17:13:56.231507916,2021,2
15600,Toys,Lego Set,34.07,20,27.26,2020-09-17 17:41:35.613807424,2020,9
50764,Clothing,Sneakers,174.02,15,147.92,2022-03-05 06:02:31.362574616,2022,3
84543,Home Appliances,Microwave,259.55,25,194.66,2023-05-31 05:58:24.697638208,2023,5
55714,Beauty,Shampoo,270.85,10,243.76,2020-04-30 19:05:52.245003892,2020,4
66835,Groceries,Olive Oil,141.16,25,105.87,2020-05-08 11:50:39.397871788,2020,5
83744,Clothing,Sneakers,456.68,30,319.68,2022-08-07 23:36:16.070594336,2022,8
66491,Electronics,Smartwatch,190.45,30,133.32,2023-10-08 17:11:19.262912016,2023,10
28589,Beauty,Shampoo,32.32,20,25.86,2020-09-30 18:20:27.718660784,2020,9
53484,Toys,Lego Set,157.11,10,141.4,2021-07-19 16:29:38.977420192,2021,7
92989,Electronics,Headphones,270.24,5,256.73,2021-02-22 10:37:35.489229168,2021,2
46212,Clothing,Jacket,210.03,25,157.52,2022-10-19 05:22:43.197508432,2022,10
53525,Clothing,Sneakers,144.18,30,100.93,2023-07-26 07:18:23.451855696,2023,7
57202,Toys,Board Game,74.35,25,55.76,2023-07-02 19:35:34.959771600,2023,7
42635,Groceries,Olive Oil,411.39,10,370.25,2022-07-29 02:45:00.233584224,2022,7
73208,Toys,Board Game,498.11,50,249.06,2021-09-22 14:59:45.984946792,2021,9
43828,Home Appliances,Vacuum Cleaner,171.48,50,85.74,2024-02-13 10:05:04.593822992,2024,2
28711,Electronics,Tablet,196.99,15,167.44,2022-03-22 00:41:40.285491824,2022,3
13420,Groceries,Bread,312.84,20,250.27,2022-12-28 11:46:55.157020496,2022,12
10301,Beauty,Perfume,362.04,25,271.53,2023-05-02 19:49:58.287049056,2023,5
55236,Home Appliances,Vacuum Cleaner,202.09,25,151.57,2022-01-25 13:34:22.081494936,2022,1
76235,Groceries,Milk,453.42,50,226.71,2022-10-17 06:00:28.030106416,2022,10
64240,Electronics,Tablet,284.4,10,255.96,2023-06-03 09:46:00.965481440,2023,6
75726,Clothing,Sneakers,230.69,20,184.55,2021-09-09 09:36:40.363353232,2021,9
20492,Beauty,Lipstick,326.87,25,245.15,2022-08-18 10:40:12.457825072,2022,8
16102,Toys,Doll,476.87,30,333.81,2023-09-06 03:34:09.000778608,2023,9
60336,Electronics,Smartphone,399.33,30,279.53,2022-09-30 16:05:32.623929408,2022,9
95314,Home Appliances,Washing Machine,29.61,50,14.8,2021-09-04 20:39:29.478328576,2021,9
36641,Home Appliances,Refrigerator,172.83,20,138.26,2020-04-15 23:48:58.489488710,2020,4
44584,Clothing,Jeans,240.57,30,168.4,2023-04-22 04:01:48.383078112,2023,4
42745,Clothing,Sneakers,164.11,15,139.49,2022-09-20 00:17:22.719958480,2022,9
33093,Beauty,Lipstick,353.09,15,300.13,2021-04-22 06:16:43.477809496,2021,4
76105,Toys,Action Figure,414.87,15,352.64,2023-05-14 11:19:15.774720992,2023,5
61885,Beauty,Lipstick,368.36,30,257.85,2021-03-11 14:45:11.445626784,2021,3
46631,Clothing,Sneakers,494.77,50,247.38,2023-07-20 09:11:37.949649616,2023,7
82991,Clothing,Jacket,143.55,15,122.02,2023-03-29 21:03:13.407734224,2023,3
14014,Home Appliances,Vacuum Cleaner,438.74,5,416.8,2023-02-24 21:57:36.112120432,2023,2
21093,Clothing,Sweater,385.65,30,269.96,2021-09-19 01:43:42.683623152,2021,9
28070,Groceries,Milk,187.47,20,149.98,2022-12-23 13:21:17.238515440,2022,12
45777,Electronics,Smartphone,369.72,50,184.86,2024-02-24 16:05:55.048014528,2024,2
66958,Clothing,Jacket,61.0,15,51.85,2021-04-03 07:31:05.870750064,2021,4
92074,Beauty,Lipstick,396.77,5,376.93,2022-12-03 10:10:18.531014800,2022,12
20729,Toys,Action Figure,270.84,20,216.67,2021-02-06 01:26:53.599792368,2021,2
55017,Toys,Doll,153.22,5,145.56,2022-05-09 04:32:38.370101216,2022,5
76320,Toys,Puzzle,331.33,15,281.63,2020-07-08 21:04:43.104074746,2020,7
37751,Groceries,Pasta,324.39,10,291.95,2020-09-02 08:12:01.308071632,2020,9
88069,Beauty,Face Cream,112.65,10,101.38,2023-11-05 17:51:18.640020768,2023,11
64748,Groceries,Rice,24.89,10,22.4,2023-08-09 12:22:36.657150272,2023,8
15801,Clothing,Sneakers,222.48,50,111.24,2020-04-15 00:07:50.905787698,2020,4
29190,Electronics,Laptop,289.06,15,245.7,2021-01-03 21:37:02.787438360,2021,1
59689,Toys,Board Game,439.54,15,373.61,2021-09-09 19:05:07.396833632,2021,9
60993,Beauty,Foundation,464.83,30,325.38,2022-12-17 10:30:18.219569168,2022,12
39592,Toys,Puzzle,269.11,25,201.83,2020-11-22 06:24:23.171554632,2020,11
20647,Groceries,Milk,379.36,20,303.49,2020-01-23 02:33:13.874902673,2020,1
18716,Home Appliances,Refrigerator,225.26,25,168.94,2020-09-13 09:28:38.245522968,2020,9
98891,Clothing,Sneakers,375.58,30,262.91,2021-03-30 18:15:02.569426424,2021,3
97545,Electronics,Laptop,110.35,30,77.24,2022-05-23 04:52:38.058655600,2022,5
99912,Clothing,T-Shirt,191.82,20,153.46,2023-09-27 20:38:55.842200880,2023,9
80316,Home Appliances,Vacuum Cleaner,320.77,30,224.54,2021-10-14 12:48:46.343109264,2021,10
12368,Electronics,Headphones,18.9,20,15.12,2022-03-29 07:58:00.404879312,2022,3
87575,Home Appliances,Air Conditioner,364.01,15,309.41,2020-12-01 17:47:11.975084348,2020,12
16655,Clothing,T-Shirt,419.41,30,293.59,2022-01-22 19:15:12.847132104,2022,1
80031,Groceries,Milk,205.58,20,164.46,2020-02-13 10:09:33.682844536,2020,2
86429,Clothing,Jeans,229.49,50,114.74,2021-07-12 13:57:32.374772904,2021,7
97922,Clothing,Sneakers,427.13,5,405.77,2021-06-05 16:07:24.744355048,2021,6
65766,Clothing,Sneakers,390.07,15,331.56,2022-11-21 18:41:01.043342848,2022,11
23403,Beauty,Perfume,151.19,50,75.6,2022-02-04 19:54:04.951985464,2022,2
42097,Home Appliances,Vacuum Cleaner,168.75,10,151.88,2022-05-02 02:00:31.767453936,2022,5
88657,Home Appliances,Vacuum Cleaner,342.65,50,171.32,2022-09-21 09:26:57.337139888,2022,9
20966,Toys,Lego Set,285.97,50,142.99,2022-10-18 00:57:22.097067216,2022,10
62921,Home Appliances,Refrigerator,89.49,30,62.64,2023-02-08 22:15:21.256164032,2023,2
59726,Toys,Action Figure,161.87,20,129.5,2022-01-16 06:55:46.794705424,2022,1
60300,Beauty,Foundation,450.99,20,360.79,2021-01-21 11:13:05.777316376,2021,1
32677,Groceries,Rice,347.21,30,243.05,2020-09-12 19:15:57.695302360,2020,9
65609,Toys,Puzzle,493.13,25,369.85,2023-06-05 13:52:29.649623664,2023,6
66661,Clothing,Sneakers,385.84,20,308.67,2023-05-22 18:16:43.477809504,2023,5
41024,Groceries,Pasta,471.57,50,235.78,2023-02-03 14:21:16.304178560,2023,2
80313,Beauty,Shampoo,115.93,25,86.95,2020-07-22 16:40:29.275888918,2020,7
63006,Home Appliances,Refrigerator,388.03,50,194.02,2022-09-30 01:52:52.073708800,2022,9
25338,Toys,Board Game,19.91,5,18.91,2022-05-03 01:41:39.351154944,2022,5
78027,Clothing,T-Shirt,338.67,10,304.8,2021-05-29 04:06:51.108227352,2021,5
90135,Electronics,Smartphone,239.95,20,191.96,2023-12-12 01:28:45.720218016,2023,12
29508,Electronics,Laptop,179.91,15,152.92,2023-04-15 15:42:22.330651440,2023,4
13051,Groceries,Olive Oil,432.58,25,324.44,2023-11-18 18:30:10.744874128,2023,11
58747,Home Appliances,Air Conditioner,428.59,10,385.73,2023-06-08 22:24:19.434207104,2023,6
97142,Electronics,Smartphone,20.93,50,10.46,2021-09-20 06:09:03.784064368,2021,9
97235,Groceries,Milk,308.66,15,262.36,2022-09-04 00:35:07.864002080,2022,9
64021,Beauty,Perfume,190.24,15,161.7,2021-09-29 03:19:12.037373472,2021,9
76412,Groceries,Bread,213.67,15,181.62,2023-07-20 09:11:37.949649616,2023,7
68335,Groceries,Milk,417.7,20,334.16,2020-10-18 03:12:17.191798600,2020,10
66179,Groceries,Rice,161.82,5,153.73,2021-04-11 19:12:47.090578768,2021,4
42093,Clothing,Jacket,472.09,10,424.88,2021-04-20 02:10:14.793667272,2021,4
79678,Groceries,Rice,98.02,25,73.52,2024-01-28 19:51:16.771347008,2024,1
90738,Toys,Doll,334.73,10,301.26,2020-07-03 13:10:38.152089280,2020,7
49734,Groceries,Olive Oil,339.33,10,305.4,2022-09-24 08:30:20.088242928,2022,9
82615,Clothing,Sneakers,133.58,25,100.18,2021-08-08 14:56:24.168180640,2021,8
83523,Clothing,Jeans,169.13,5,160.67,2021-08-05 01:40:20.866856992,2021,8
27019,Beauty,Shampoo,419.05,15,356.19,2022-12-04 19:19:53.148196208,2022,12
93613,Home Appliances,Microwave,383.28,5,364.12,2021-03-19 02:45:45.081754480,2021,3
96672,Electronics,Smartphone,171.26,15,145.57,2023-01-27 21:17:36.735011680,2023,1
83847,Electronics,Laptop,271.64,25,203.73,2023-07-15 01:17:32.997664160,2023,7
92750,Groceries,Rice,40.22,5,38.21,2021-06-04 11:42:03.643913832,2021,6
89634,Beauty,Face Cream,112.29,30,78.6,2022-05-06 00:45:02.102257984,2022,5
38251,Groceries,Bread,248.05,50,124.02,2023-07-21 04:08:32.016610432,2023,7
35945,Electronics,Smartwatch,52.13,10,46.92,2022-02-18 15:29:51.123799632,2022,2
42217,Clothing,Sneakers,423.23,50,211.62,2021-06-08 15:10:47.495458088,2021,6
18308,Home Appliances,Vacuum Cleaner,361.82,15,307.55,2023-04-28 16:21:14.435504800,2023,4
15949,Beauty,Face Cream,472.38,5,448.76,2020-12-24 01:04:39.366727224,2020,12
61990,Clothing,Jeans,349.8,5,332.31,2024-01-17 09:06:12.800415264,2024,1
11150,Home Appliances,Air Conditioner,470.8,15,400.18,2021-10-09 23:51:35.458084608,2021,10
99480,Beauty,Lipstick,281.71,20,225.37,2020-09-12 19:15:57.695302360,2020,9
84740,Beauty,Perfume,304.11,15,258.49,2021-09-14 17:30:45.315338696,2021,9
76617,Electronics,Headphones,488.72,30,342.1,2020-11-21 01:59:02.071113416,2020,11
26896,Clothing,T-Shirt,324.64,25,243.48,2023-09-14 15:15:50.220607312,2023,9
56175,Beauty,Face Cream,25.09,15,21.33,2020-03-11 20:36:52.509732676,2020,3
17805,Toys,Board Game,364.66,25,273.5,2021-11-12 08:25:39.787178824,2021,11
15237,Beauty,Face Cream,453.68,50,226.84,2021-12-13 17:37:28.948871008,2021,12
30056,Home Appliances,Vacuum Cleaner,399.83,5,379.84,2020-08-17 17:58:13.485595640,2020,8
55543,Electronics,Smartphone,296.08,15,251.67,2023-01-16 01:04:05.730599536,2023,1
66556,Groceries,Bread,338.94,20,271.15,2021-10-02 07:06:48.305216712,2021,10
13343,Electronics,Tablet,495.19,20,396.15,2023-11-19 13:27:04.811834928,2023,11
23500,Groceries,Pasta,54.42,20,43.54,2022-03-05 10:46:44.879314816,2022,3
63222,Clothing,Sneakers,336.95,15,286.41,2023-04-18 05:17:18.048274064,2023,4
39375,Clothing,Sweater,148.86,25,111.65,2021-12-31 07:13:31.938749024,2021,12
19662,Beauty,Lipstick,323.64,20,258.91,2020-04-09 02:01:05.403581625,2020,4
26964,Toys,Board Game,307.74,20,246.19,2023-01-27 02:20:42.668050864,2023,1
69638,Clothing,Jacket,85.19,10,76.67,2023-06-11 07:15:01.635089536,2023,6
83666,Beauty,Perfume,111.31,20,89.05,2022-04-09 18:43:04.375811056,2022,4
95067,Electronics,Smartphone,314.6,15,267.41,2022-08-12 22:01:53.989099408,2022,8
77215,Clothing,Sweater,72.83,20,58.26,2020-09-22 01:54:32.982091876,2020,9
79042,Electronics,Smartwatch,139.94,50,69.97,2021-10-28 22:37:13.065144040,2021,10
23284,Electronics,Smartphone,419.27,20,335.42,2022-01-22 09:46:45.813651696,2022,1
82789,Toys,Action Figure,170.27,5,161.76,2020-06-08 21:02:28.559563976,2020,6
94664,Clothing,Sneakers,249.15,15,211.78,2023-12-02 18:50:10.433428496,2023,12
71389,Electronics,Smartphone,471.16,30,329.81,2020-06-03 22:36:50.641058914,2020,6
19435,Toys,Lego Set,121.3,25,90.98,2020-02-14 19:19:08.300025954,2020,2
64340,Toys,Action Figure,200.92,20,160.74,2022-09-03 10:22:27.313781472,2022,9
54078,Clothing,Sneakers,307.16,10,276.44,2024-01-15 19:12:24.666493632,2024,1
88832,Toys,Doll,380.12,20,304.1,2020-06-12 05:34:18.344147418,2020,6
61293,Clothing,Jeans,451.81,20,361.45,2020-03-15 14:37:09.327796522,2020,3
88781,Clothing,Jeans,458.58,50,229.29,2023-01-30 10:52:32.452634304,2023,1
70403,Groceries,Milk,390.55,20,312.44,2022-01-22 05:02:32.296911496,2022,1
39124,Electronics,Tablet,121.88,25,91.41,2021-02-03 16:36:11.398909940,2021,2
53919,Home Appliances,Microwave,22.16,20,17.73,2023-07-12 11:42:37.280041520,2023,7
45247,Clothing,Jacket,198.05,15,168.34,2023-05-19 19:13:20.726706464,2023,5
72752,Electronics,Smartphone,79.36,30,55.55,2021-10-25 23:33:50.314041008,2021,10
66573,Toys,Board Game,358.09,20,286.47,2021-10-28 08:24:32.514923432,2021,10
69101,Beauty,Face Cream,333.95,50,166.98,2021-04-06 11:18:42.138593304,2021,4
36646,Clothing,Jeans,31.55,20,25.24,2020-08-10 15:26:06.882948352,2020,8
33049,Toys,Action Figure,419.93,5,398.93,2023-04-15 10:58:08.813911232,2023,4
89605,Toys,Action Figure,131.88,25,98.91,2020-02-27 05:45:19.854658707,2020,2
78385,Toys,Lego Set,221.79,5,210.7,2021-12-01 07:11:17.394238256,2021,12
50158,Toys,Board Game,337.29,15,286.7,2024-02-26 10:43:56.698676352,2024,2
75417,Toys,Lego Set,220.42,15,187.36,2021-06-21 15:49:39.600311448,2021,6
33289,Clothing,Sweater,226.23,25,169.67,2020-01-12 15:29:17.487671943,2020,1
19823,Home Appliances,Refrigerator,42.16,20,33.73,2022-12-07 23:07:29.416039456,2022,12
70160,Groceries,Pasta,206.71,5,196.37,2022-04-09 04:30:23.825590448,2022,4
51975,Toys,Board Game,384.78,20,307.82,2021-06-11 00:01:29.696340512,2021,6
19540,Toys,Board Game,458.44,15,389.67,2023-05-15 01:31:56.324941600,2023,5
26364,Groceries,Bread,212.61,50,106.3,2021-10-21 01:08:12.395535944,2021,10
14611,Clothing,Sneakers,217.56,20,174.05,2021-07-04 11:44:18.188424600,2021,7
37663,Electronics,Headphones,354.29,25,265.72,2021-12-22 05:19:10.168699712,2021,12
61991,Beauty,Perfume,471.96,10,424.76,2021-09-21 15:18:38.401245784,2021,9
67679,Beauty,Foundation,140.86,25,105.65,2022-09-12 21:45:16.117311184,2022,9
40977,Electronics,Headphones,225.67,25,169.25,2021-05-06 20:49:23.716584480,2021,5
59115,Clothing,Sneakers,400.03,50,200.02,2022-12-31 01:21:50.874643136,2022,12
98223,Beauty,Lipstick,308.75,5,293.31,2022-10-04 00:37:22.408512848,2022,10
70890,Groceries,Milk,64.19,15,54.56,2024-01-23 21:25:38.852841936,2024,1
76387,Electronics,Smartphone,317.59,25,238.19,2023-04-12 02:26:19.029327792,2023,4
28071,Home Appliances,Air Conditioner,101.51,5,96.43,2022-05-18 15:55:27.173630944,2022,5
69275,Clothing,T-Shirt,260.01,15,221.01,2021-06-09 10:07:41.562418896,2021,6
82369,Electronics,Tablet,269.26,50,134.63,2020-02-09 16:09:16.864780690,2020,2
21938,Beauty,Perfume,439.34,15,373.44,2023-10-30 19:44:33.137814688,2023,10
45195,Clothing,Jacket,236.62,50,118.31,2022-10-11 22:06:23.078120944,2022,10
14000,Groceries,Milk,146.93,5,139.58,2021-09-15 21:56:06.415779912,2021,9
80588,Clothing,Jacket,123.17,25,92.38,2020-04-02 18:25:52.867895147,2020,4
48304,Clothing,Jacket,438.38,20,350.7,2023-12-03 23:15:31.533869712,2023,12
79449,Groceries,Pasta,93.8,20,75.04,2021-08-20 06:25:41.655852584,2021,8
92986,Toys,Puzzle,218.68,50,109.34,2021-10-24 09:40:02.180119384,2021,10
99643,Groceries,Milk,101.71,10,91.54,2022-01-10 23:01:41.842719960,2022,1
30764,Clothing,Sweater,388.92,30,272.24,2021-04-10 00:34:45.439916944,2021,4
96027,Groceries,Milk,242.44,25,181.83,2022-02-23 04:27:02.008824288,2022,2
48494,Toys,Puzzle,182.06,15,154.75,2022-08-10 22:39:38.821697376,2022,8
13373,Electronics,Smartphone,186.94,50,93.47,2021-05-24 19:53:53.739942904,2021,5
22161,Groceries,Rice,427.58,15,363.44,2022-06-01 11:31:13.345445104,2022,6
37350,Groceries,Pasta,281.35,30,196.94,2022-01-17 01:52:40.861666232,2022,1
35351,Clothing,Sneakers,361.76,15,307.5,2021-05-17 12:37:33.620555408,2021,5
98668,Electronics,Tablet,449.55,30,314.68,2021-06-13 13:36:25.413963144,2021,6
25305,Home Appliances,Refrigerator,451.85,20,361.48,2022-04-16 07:02:30.428237728,2022,4
85353,Home Appliances,Refrigerator,170.97,10,153.87,2021-09-08 09:55:32.779652216,2021,9
86797,Beauty,Foundation,476.7,20,381.36,2021-09-11 23:11:36.080975864,2021,9
75953,Groceries,Pasta,22.19,10,19.97,2021-03-31 08:27:43.119647024,2021,3
67458,Groceries,Milk,194.65,15,165.45,2023-02-22 03:38:26.877757584,2023,2
30358,Electronics,Smartwatch,448.94,10,404.05,2023-03-30 20:44:20.991435248,2023,3
13267,Toys,Doll,144.57,5,137.34,2022-01-18 01:33:48.445367248,2022,1
92745,Home Appliances,Microwave,143.81,10,129.43,2024-01-12 10:40:34.881910192,2024,1
99588,Beauty,Shampoo,158.28,20,126.62,2023-03-17 10:37:01.853101472,2023,3
48513,Electronics,Smartphone,310.03,20,248.02,2023-07-11 02:33:02.662860112,2023,7
36092,Groceries,Milk,224.78,20,179.82,2021-09-05 20:20:37.062029584,2021,9
21338,Home Appliances,Washing Machine,366.1,10,329.49,2020-03-09 11:46:10.308850246,2020,3
10412,Beauty,Shampoo,448.51,25,336.38,2020-11-12 00:04:40.301064104,2020,11
17543,Clothing,T-Shirt,340.36,25,255.27,2021-12-10 18:34:06.197767976,2021,12
43496,Home Appliances,Washing Machine,110.19,15,93.66,2022-01-15 11:58:52.727744616,2022,1
70692,Beauty,Face Cream,467.01,30,326.91,2022-08-29 16:41:02.912016608,2022,8
99084,Electronics,Smartphone,139.6,20,111.68,2021-05-18 21:47:08.237736824,2021,5
54425,Clothing,T-Shirt,83.45,25,62.59,2023-07-11 21:29:56.729820912,2023,7
48756,Beauty,Shampoo,54.08,15,45.97,2022-06-11 03:38:15.665715024,2022,6
28888,Beauty,Foundation,286.06,5,271.76,2023-03-14 06:49:25.585258240,2023,3
45735,Groceries,Olive Oil,65.74,30,46.02,2023-01-01 10:31:25.491824544,2023,1
57295,Toys,Board Game,78.0,30,54.6,2022-01-15 16:43:06.244484816,2022,1
93042,Home Appliances,Vacuum Cleaner,157.01,10,141.31,2020-03-04 08:36:18.873604983,2020,3
95999,Groceries,Olive Oil,148.01,15,125.81,2021-12-23 14:28:44.785881128,2021,12
27955,Clothing,T-Shirt,306.08,25,229.56,2021-03-29 09:05:27.952245000,2021,3
47841,Toys,Doll,410.21,25,307.66,2023-03-03 05:32:48.647806896,2023,3
80640,Beauty,Foundation,383.06,30,268.14,2020-02-05 07:56:19.496496236,2020,2
75510,Groceries,Bread,138.62,10,124.76,2022-02-21 14:33:13.874902672,2022,2
44911,Toys,Doll,130.2,15,110.67,2022-10-03 10:24:41.858292240,2022,10
69031,Home Appliances,Air Conditioner,483.24,5,459.08,2020-12-03 21:53:40.659226576,2020,12
98726,Clothing,Jacket,14.04,15,11.93,2020-01-06 12:38:18.468725668,2020,1
17357,Electronics,Smartwatch,441.06,5,419.01,2021-12-05 01:11:34.212302104,2021,12
42479,Groceries,Bread,107.87,30,75.51,2024-01-18 23:00:00.934336880,2024,1
71476,Clothing,T-Shirt,474.17,20,379.34,2021-02-05 06:29:59.532831560,2021,2
54811,Electronics,Smartphone,177.73,30,124.41,2020-05-25 11:14:01.837529198,2020,5
46208,Groceries,Pasta,225.77,5,214.48,2022-01-04 01:13:48.756812872,2022,1
30150,Clothing,Jacket,356.49,10,320.84,2023-06-03 09:46:00.965481440,2023,6
81180,Clothing,Jacket,297.96,15,253.27,2020-01-11 15:48:09.903970931,2020,1
53286,Toys,Action Figure,165.79,15,140.92,2021-07-31 07:58:56.465092136,2021,7
78450,Groceries,Rice,281.38,30,196.97,2023-08-06 22:47:40.939527632,2023,8
31352,Clothing,T-Shirt,368.05,15,312.84,2020-10-09 20:14:49.488710096,2020,10
65069,Beauty,Perfume,30.74,10,27.67,2021-02-11 09:20:58.551777836,2021,2
24397,Groceries,Milk,15.49,5,14.72,2021-12-19 20:28:27.967817288,2021,12
51555,Clothing,Sweater,234.45,5,222.73,2022-04-05 15:14:20.524266808,2022,4
56959,Toys,Action Figure,74.6,25,55.95,2021-10-12 03:58:04.142226832,2021,10
10728,Electronics,Smartphone,335.53,15,285.2,2022-01-30 21:28:27.033480408,2022,1
60517,Electronics,Tablet,114.89,25,86.17,2022-10-18 19:54:16.164028032,2022,10
76234,Beauty,Foundation,222.1,25,166.58,2021-06-26 23:43:44.552296912,2021,6
49954,Groceries,Milk,106.86,10,96.17,2021-12-18 01:50:26.317155464,2021,12
57280,Toys,Board Game,278.76,10,250.88,2020-05-22 21:39:06.119906566,2020,5
89459,Clothing,Sneakers,66.87,25,50.15,2020-09-04 07:34:16.475473656,2020,9
26779,Clothing,T-Shirt,21.32,25,15.99,2020-08-20 07:33:09.203218272,2020,8
73932,Electronics,Smartphone,35.05,15,29.79,2020-09-12 19:15:57.695302360,2020,9
82936,Toys,Doll,477.59,5,453.71,2022-10-16 11:03:33.963145600,2022,10
34466,Beauty,Lipstick,79.72,5,75.73,2020-06-25 10:57:23.965740980,2020,6
46939,Electronics,Smartwatch,357.15,15,303.58,2021-05-08 05:58:58.333765896,2021,5
79896,Electronics,Laptop,43.28,5,41.12,2020-09-19 07:35:23.747729044,2020,9
45270,Beauty,Face Cream,63.0,10,56.7,2021-05-03 07:33:20.415260832,2021,5
69163,Groceries,Milk,259.35,15,220.45,2023-05-20 18:54:28.310407472,2023,5
92637,Clothing,Sweater,237.79,10,214.01,2023-09-10 07:02:52.852322864,2023,9
61934,Groceries,Rice,476.27,10,428.64,2022-10-06 23:40:45.159615888,2022,10
74895,Toys,Puzzle,472.97,30,331.08,2021-06-02 12:19:48.476511808,2021,6
42307,Home Appliances,Washing Machine,392.01,20,313.61,2022-05-07 19:23:03.752919808,2022,5
64098,Home Appliances,Vacuum Cleaner,305.03,50,152.51,2021-04-28 13:51:56.013495976,2021,4
70921,Home Appliances,Air Conditioner,232.93,15,197.99,2023-03-02 20:04:21.614326496,2023,3
15486,Beauty,Lipstick,184.53,25,138.4,2021-08-08 19:40:37.684920840,2021,8
18335,Electronics,Smartwatch,474.07,10,426.66,2023-06-05 23:20:56.683104080,2023,6
96900,Groceries,Olive Oil,305.43,20,244.34,2020-08-18 17:39:21.069296652,2020,8
99112,Clothing,Jacket,293.75,10,264.38,2022-10-17 10:44:41.546846608,2022,10
21130,Home Appliances,Refrigerator,123.63,5,117.45,2023-10-24 21:37:47.635608608,2023,10
97508,Groceries,Olive Oil,32.88,50,16.44,2021-11-09 18:50:44.069556192,2021,11
70566,Home Appliances,Air Conditioner,473.14,20,378.51,2021-04-12 04:41:14.124059176,2021,4
